"Imperative Networks","Yoqneam, Israel","https://www.secondmarket.com/company/imperative-networks","","Jan 2005","$2M"
"Xterprise Solutions","Carrollton, TX","https://www.secondmarket.com/company/xterprise-solutions","http://www.xterprise.com/","Feb 2005","$2M"
"Savi Technology","Alexandria, VA","https://www.secondmarket.com/company/savi-technology","http://www.savi.com/","May 2005","$2M"
"Lambda OpticalSystems","Reston, VA","https://www.secondmarket.com/company/lambda-opticalsystems","http://www.lambdaopticalsystems.com/","Sep 2005","$2M"
"Fifty100","Los Angeles, CA","https://www.secondmarket.com/company/fifty100","http://www.fifty100.com","Mar 2011","$155K"
"Ventraq","Gaithersburg, MD","https://www.secondmarket.com/company/acecomm","http://www.acecomm.com","",""
"ProvenProspects, Inc.","Los Angeles, CA","https://www.secondmarket.com/company/provenprospects-inc","http://provenprospects.com/","Mar 2010","$150K"
"Yunno","","https://www.secondmarket.com/company/yunno","http://yunno.com/","May 2010","$15K"
"Larosco","Rosyth, United Kingdom","https://www.secondmarket.com/company/larosco","http://www.larosco.com","Jan 2009","GBP 150K"
"Sonexis","Tewksbury, MA","https://www.secondmarket.com/company/sonexis","http://www.sonexis.com/","Aug 2005","$2.5M"
"PhyFlex Networks","Westford, MA","https://www.secondmarket.com/company/phyflex-networks","","Oct 2005","$2.5M"
"kSARIA","Lawrence, MA","https://www.secondmarket.com/company/ksaria","http://www.ksaria.com/","2005","$3M"
"Shenick Network Systems","Co Dublin, Ireland","https://www.secondmarket.com/company/shenick-network-systems","http://www.shenick.com","May 2005","$3.25M"
"Streamcore System","Puteaux, France","https://www.secondmarket.com/company/streamcore-system","http://www.streamcore.com","May 2005","$3.79M"
"Blue Vector Systems","Mountain View, CA","https://www.secondmarket.com/company/blue-vector-systems","http://www.bluevectorsystems.com/","Sep 2005","$4M"
"T-VIPS","Oslo, Norway","https://www.secondmarket.com/company/t-vips","http://www.t-vips.com/","Feb 2005","$4.49M"
"Pacific Star Communications","Portland, OR","https://www.secondmarket.com/company/pacific-star-communications","http://www.pacstar.com/","Oct 2005","$4.5M"
"Be Here","Fremont, CA","https://www.secondmarket.com/company/be-here","","Jan 2005","$5M"
"Ciespace","Pittsburgh, PA","https://www.secondmarket.com/company/ciespace","https://www.ciespace.com","Aug 2010","$4M"
"Visterra","Cambridge, MA","https://www.secondmarket.com/company/visterra","http://www.visterrainc.com/","Aug 2010","$6M"
"BringMeTheNews","","https://www.secondmarket.com/company/bringmethenews","http://bringmethenews.com/","Aug 2010","$1M"
"NeGoBuY","","https://www.secondmarket.com/company/negobuy","http://www.negobuy.com","Dec 2009","$250K"
"Chequed.com","Saratoga Springs, NY","https://www.secondmarket.com/company/chequedcom","http://www.chequed.com","Jan 2009","$250K"
"readness.com","Cambridge, United Kingdom","https://www.secondmarket.com/company/readnesscom","http://readness.com","Aug 2009","$25K"
"NewCross Technologies","Vancouver, WA","https://www.secondmarket.com/company/newcross-technologies","","Oct 2005","$5.2M"
"SRL Global","Heathrow, United Kingdom","https://www.secondmarket.com/company/srl-global","http://www.srlglobal.com","Jul 2010","GBP 7.5M"
"Innominate Security Technologies","Berlin, Germany","https://www.secondmarket.com/company/innominate-security-technologies","http://www.innominate.com/","Jan 2005","$5.23M"
"Cymphonix","Salt Lake City, UT","https://www.secondmarket.com/company/cymphonix","http://www.cymphonix.com/","May 2005","$4M"
"Celletra","Yokne'am Ilit, Israel","https://www.secondmarket.com/company/celletra","http://www.celletra.com/","Mar 2005","$5.7M"
"Paxera","Santa Clara, CA","https://www.secondmarket.com/company/paxera","","Sep 2005","$5.4M"
"AirNet Communications","Melbourne, FL","https://www.secondmarket.com/company/airnet-communications","http://www.aircom.com","Nov 2005","$6M"
"T-Networks","Allentown, PA","https://www.secondmarket.com/company/t-networks","http://www.tnetworksinc.com","Feb 2005","$5.75M"
"Dedicated Devices","","https://www.secondmarket.com/company/dedicated-devices","","Feb 2005","$6M"
"Clickst","San Francisco, CA","https://www.secondmarket.com/company/clickst","http://www.click.st","2008","$500K"
"Activate Networks","Newton, MA","https://www.secondmarket.com/company/mednetworks","http://activatenetworks.net/","Aug 2010","$5M"
"Pocket Tales","","https://www.secondmarket.com/company/pocket-tales","http://www.pockettales.com","Jun 2010","Unknown"
"LightSand Communications","Plano, TX","https://www.secondmarket.com/company/lightsand-communications","http://www.lightsand.com/","Jul 2005","$7M"
"Paragon Wireless","Richardson, TX","https://www.secondmarket.com/company/paragon-wireless","http://www.parawireless.com","Nov 2005","$7M"
"CheckPoints","Los Angeles, CA","https://www.secondmarket.com/company/checkpoints","http://www.CheckPoints.com","May 2010","$1M"
"JADE Communications","Newton-le-Willows, Merseyside, United Kingdom","https://www.secondmarket.com/company/jade-communications","http://www.jadecomms.co.uk/","Apr 2005","$7.54M"
"SkyeTek","Denver, CO","https://www.secondmarket.com/company/skyetek","http://www.skyetek.com/","Aug 2005","$8M"
"Teros","Santa Clara, CA","https://www.secondmarket.com/company/teros","","Apr 2005","$8M"
"Bay Microsystems","San Jose, CA","https://www.secondmarket.com/company/bay-microsystems","http://www.baymicrosystems.com/","Jun 2005","$8.4M"
"Inaura","Salt Lake City, UT","https://www.secondmarket.com/company/inaura","http://www.inaura.com/","Jan 2005","$8.5M"
"Topcom Europe","Heverlee, Belgium","https://www.secondmarket.com/company/topcom-europe","http://www.topcom.net/","Sep 2005","$9.98M"
"Kiyon","San Diego, CA","https://www.secondmarket.com/company/kiyon","","Aug 2005","$10M"
"Pancetera","Santa Clara, CA","https://www.secondmarket.com/company/pancetera","http://www.pancetera.com","Aug 2010","$5M"
"Britestream Networks","Austin, TX","https://www.secondmarket.com/company/britestream-networks","","Oct 2005","$10M"
"Easel Learning","","https://www.secondmarket.com/company/easel-learning","http://www.showmeapp.com","May 2010","$25K"
"Secret Lab","West Hobart, Australia","https://www.secondmarket.com/company/secret-lab","http://www.secretlab.com.au","Nov 2010","$200K"
"HOTEL Top-Level Domain","Berlin, Germany","https://www.secondmarket.com/company/hotel-top-level-domain","http://www.dothotel.info","Jan 2011","$2M"
"Levlr","Pittsburgh, PA","https://www.secondmarket.com/company/levlr","http://levlr.com","Jun 2010","$25K"
"Publisha","London, United Kingdom","https://www.secondmarket.com/company/publisha","http://publisha.com/","Sep 2009","GBP 250K"
"Amarya","Knutsford, United Kingdom","https://www.secondmarket.com/company/amarya","http://www.amarya.co.uk/","Dec 2008","GBP 250K"
"NeoScale Systems","Milpitas, CA","https://www.secondmarket.com/company/neoscale-systems","","Mar 2005","$12M"
"Tacit Networks","South Plainfield, NJ","https://www.secondmarket.com/company/tacit-networks","","May 2005","$12M"
"Network Hardware Resale","Santa Barbara, CA","https://www.secondmarket.com/company/network-hardware-resale","http://www.networkhardware.com/","Dec 2005","$12M"
"LGC Wireless","San Jose, CA","https://www.secondmarket.com/company/lgc-wireless","http://www.lgcwireless.com/","Sep 2005","$13M"
"Sensicast Systems","Needham, MA","https://www.secondmarket.com/company/sensicast-systems","http://www.sensicast.com","Sep 2005","$13M"
"Caymas Systems","Petaluma, CA","https://www.secondmarket.com/company/caymas-systems","","Oct 2005","$13M"
"MSKYNET","Seattle, WA","https://www.secondmarket.com/company/mskynet","http://www.mskynet.com","Aug 2010","$550K"
"Zetera","Irvine, CA","https://www.secondmarket.com/company/zetera","http://www.zetera.com","May 2005","$13M"
"Goozzy","Newton, MA","https://www.secondmarket.com/company/goozzy","http://www.goozzy.com","Sep 2010","$400K"
"Ellacoya Networks","Merrimack, NH","https://www.secondmarket.com/company/ellacoya-networks","","Jul 2005","$13M"
"Ceterus Networks","Morrisville, NC","https://www.secondmarket.com/company/ceterus-networks","http://www.overturenetworks.com/","Apr 2005","$14M"
"GigaFin Networks","San Jose, CA","https://www.secondmarket.com/company/gigafin-networks","http://www.gigafin.com/","Nov 2005","$14M"
"SmartLink Radio Networks","Wallingford, CT","https://www.secondmarket.com/company/smartlink-radio-networks","","Jan 2005","$15M"
"Whereoscope","Mountain View, CA","https://www.secondmarket.com/company/whereoscope","http://Whereoscope.com","Aug 2010","Unknown"
"Tejas Networks India","Bangalore, India","https://www.secondmarket.com/company/tejas-networks-india","http://www.tejasnetworks.com/","Jan 2005","$15M"
"Talent Maven","","https://www.secondmarket.com/company/talent-maven","http://www.talentmaven.com/","Jan 2008","$250K"
"Korrio","Seattle, WA","https://www.secondmarket.com/company/korrio","http://www.korrio.com/","Jan 2011","$3.3M"
"Galil Medical","Arden Hills, MN","https://www.secondmarket.com/company/galil-medical","http://www.galil-medical.com","Dec 2006","$52M"
"Solariat","San Francisco, CA","https://www.secondmarket.com/company/solariat","http://www.solariat.com","Jan 2009","$1M"
"Kapost","Boulder, CO","https://www.secondmarket.com/company/kapost","http://kapost.com","Jan 2012","$1.5M"
"ProviderTrust","Nashville, TN","https://www.secondmarket.com/company/providertrust","http://www.providertrust.com","Jul 2010","Unknown"
"3DSoC","Bangalore, India","https://www.secondmarket.com/company/3dsoc","http://www.3dsoc.com","Dec 2007","Unknown"
"World Wide Packets","Spokane Valley, WA","https://www.secondmarket.com/company/world-wide-packets","","Dec 2005","$25M"
"TelASIC Communications","El Segundo, CA","https://www.secondmarket.com/company/telasic-communications","","Mar 2005","$26M"
"RaySat","Vienna, VA","https://www.secondmarket.com/company/raysat","http://www.raysat.com/","Jun 2005","$27M"
"CMP Therapeutics","Hertfordshire, United Kingdom","https://www.secondmarket.com/company/cmp-therapeutics","http://www.cmptherapeutics.com/","Jul 2010","EUR 1.5M"
"TopDown Images","Rochester, NY","https://www.secondmarket.com/company/topdown-images","http://topdownimages.com/","2009","$50K"
"Securus","Cary, NC","https://www.secondmarket.com/company/securus","http://www.securusgps.com/","Aug 2010","Unknown"
"Clinical Insight","Victor, NY","https://www.secondmarket.com/company/clinical-insight","http://www.clinicalinsight.com","2009","Unknown"
"Isolation Sciences","Tonowanda, NY","https://www.secondmarket.com/company/isolation-sciences","http://www.isolationsciences.com/","Aug 2010","$25K"
"Tropic Networks","Ottawa, ON, Canada","https://www.secondmarket.com/company/tropic-networks","","May 2005","$33M"
"Harbour Networks Holdings","No. 8, Dongbeiwang West Road, Haidian District, Beijing, China","https://www.secondmarket.com/company/harbour-networks-holdings","","Mar 2005","$37M"
"Entrisphere","Santa Clara, CA","https://www.secondmarket.com/company/entrisphere","","May 2005","$75M"
"Explorys","Cleveland, OH","https://www.secondmarket.com/company/explorys","http://www.explorys.net/","May 2011","$11M"
"Printed Piece","Leominster, MA","https://www.secondmarket.com/company/printed-piece","http://www.printedpiece.com","Aug 2010","$15K"
"Ayeah Games","Boston, MA","https://www.secondmarket.com/company/ayeah-games","http://www.ayeahgames.com","Feb 2011","$530K"
"GeekStatus","Beverly Hills, CA","https://www.secondmarket.com/company/geekstatus","http://geekstatus.com","Jun 2010","$12K"
"Notonthehighstreet","Richmond, United Kingdom","https://www.secondmarket.com/company/notonthehighstreet","http://www.notonthehighstreet.com/","Aug 2010","$11M"
"DealsNear.me","","https://www.secondmarket.com/company/dealsnearme","http://www.DealsNear.me","Feb 2010","$35K"
"MyVerse","San Francisco, CA","https://www.secondmarket.com/company/myverse","http://www.myverse.com","Jul 2010","$400K"
"Tello","Palo Alto, CA","https://www.secondmarket.com/company/tello","http://www.tello.com","Jun 2010","$1M"
"7Summits","MIlwaukee, WI","https://www.secondmarket.com/company/7summits","http://www.7summitsagency.com","Jan 2010","$600K"
"CityRyde","Philadelphia, PA","https://www.secondmarket.com/company/cityryde","http://www.cityryde.com","Jun 2011","$345K"
"Deskarma","","https://www.secondmarket.com/company/deskarma","http://www.deskarma.com","Aug 2009","Unknown"
"Integrity Digital Solutions","","https://www.secondmarket.com/company/integrity-digital-solutions","http://www.integrityemr.com/","Jul 2010","$253K"
"Datum International","Hertfordshire, United Kingdom","https://www.secondmarket.com/company/datum-international","http://www.datumplc.com","May 2005","$1.15M"
"Sanovas","","https://www.secondmarket.com/company/sanovas","http://www.sanovas.com/vz/","Jul 2010","$350K"
"FanFound","Chicago, IL","https://www.secondmarket.com/company/fanfound","http://www.fanfound.com","Jan 2011","$500K"
"TrustCloud","New York, NY","https://www.secondmarket.com/company/trustcloud","http://trustcloud.com","Jan 2010","$100K"
"CmyCasa","Foster City, CA","https://www.secondmarket.com/company/cmycasa","http://www.cmycasa.com","Jan 2008","$600K"
"Thounds","Seattle, WA","https://www.secondmarket.com/company/thounds","http://thounds.com","2009","Unknown"
"HopeLab","Redwood City, CA","https://www.secondmarket.com/company/hopelab","http://www.hopelab.org/","2005","$9M"
"SilMach","Besan̤on, France","https://www.secondmarket.com/company/silmach","http://www.silmach.com/","Jul 2005","$218K"
"Cargoh.com","Vancouver, Canada","https://www.secondmarket.com/company/cargohcom","http://www.cargoh.com/","Oct 2009","Unknown"
"Endeavor Commerce","Dallas, TX","https://www.secondmarket.com/company/endeavor-commerce","http://www.endeavorcommerce.com","Jun 2005","$500K"
"Ad Dynamo","","https://www.secondmarket.com/company/ad-dynamo","http://www.addynamo.com","Mar 2009","Unknown"
"Red Lambda","Longwood, FL","https://www.secondmarket.com/company/red-lambda","http://www.redlambda.com/","Jul 2010","$10M"
"Immune Design","Seattle, WA","https://www.secondmarket.com/company/immune-design","http://www.immunedesign.com","Jul 2010","$32M"
"Cerenis Therapeutics","LABEGE cedex, France","https://www.secondmarket.com/company/cerenis-therapeutics","http://www.cerenis.com","Oct 2010","EUR 10M"
"Callvine","Austin, TX","https://www.secondmarket.com/company/callvine","http://www.callvine.com","Feb 2010","$4M"
"anywayanyday","","https://www.secondmarket.com/company/anywayanyday","http://www.anywayanyday.com/","Jul 2010","$10M"
"Genesis Operating System","Tel Aviv, Israel","https://www.secondmarket.com/company/genesis-operating-system","","Jun 2005","$500K"
"All Copy Products","Denver, CO","https://www.secondmarket.com/company/all-copy-products","http://www.allcopyproducts.com/","Mar 2005","$750K"
"Plethora Technology","Kearneysville, WV","https://www.secondmarket.com/company/plethora-technology","http://www.enterpriseinaflash.com","Jun 2005","$1M"
"Repeatit","Sundbyberg, Sweden","https://www.secondmarket.com/company/repeatit","http://www.repeatit.se/","Jun 2005","$1.23M"
"Callio Technologies","Sherbrooke, QC, Canada","https://www.secondmarket.com/company/callio-technologies","http://www.callio.com/","Feb 2005","$1.25M"
"SoftRun","Seoul, Korea,Democratic People's Republic of","https://www.secondmarket.com/company/softrun","http://softrun.com/en/","Apr 2005","$1.47M"
"Akira Technologies","","https://www.secondmarket.com/company/akira-technologies","","Mar 2005","$2M"
"ConnectYard","Wayne, NJ","https://www.secondmarket.com/company/connectyard","http://www.connectyard.com/","Jul 2010","$500K"
