"Ticker Symbol","Company Name","City","State","Salary Average","Salary Range"
"GEOI","GeoResources, Inc.","Houston","TX","",""
"GEOY","GeoEye, Inc.","Herndon","VA","",""
"GERN","Geron Corporation","Menlo Park","CA","$77,944","$45,000  $112,170"
"GES","Guess' Inc.","Los Angeles","CA","$64,125","$31,800  $150,000"
"GET","Gaylord Entertainment Co.","Nashville","TN","$90,710","$38,000  $164,800"
"GEVA","Synageva BioPharma Corp.","Lexington","MA","",""
"GEVO","Gevo, Inc.","Englewood","CO","$83,008","$44,000  $135,000"
"GFN","General Finance Corporation","Pasadena","CA","",""
"GG","Goldcorp Inc.","Vancouver","BC","",""
"FVE","Five Star Quality Care Inc.","Newton","MA","$45,532","$44,595  $47,000"
"FWRD","Forward Air Corp.","Greeneville","TN","",""
"FXEN","FX Energy Inc.","Salt Lake City","UT","",""
"G","Genpact Ltd.","Daytona Beach","FL","",""
"GAIA","Gaiam Inc.","Louisville","CO","",""
"GAIN","Gladstone Investment Corporation","McLean","VA","",""
"GALE","Galena Biopharma, Inc.","Lake Oswego","OR","",""
"GAS","AGL Resources Inc.","Atlanta","GA","",""
"GASS","StealthGas, Inc.","","NY","",""
"GB","Greatbatch, Inc.","","NY","$75,924","$48,200  $119,820"
"GBL","GAMCO Investors, Inc.","Rye","NY","$141,250","$55,000  $250,000"
"GBR","New Concept Energy, Inc.","Dallas","TX","",""
"GBX","Greenbrier Companies","Lake Oswego","OR","",""
"GCA","Global Cash Access Holdings, Inc.","Las Vegas","NV","$83,485","$43,000  $177,632"
"GCAP","GAIN Capital Holdings, Inc.","Bedminster","NJ","$63,021","$35,000  $150,000"
"GCFB","Granite City Food & Brewery Ltd.","Minneapolis","MN","",""
"GCI","Gannett Co., Inc.","McLean","VA","$59,270","$35,997  $90,500"
"GCO","Genesco Inc.","Nashville","TN","",""
"GCOM","Globecomm Systems Inc.","Hauppauge","NY","$84,852","$58,300  $123,000"
"GD","General Dynamics Corp.","Falls Church","VA","$82,971","$48,639  $120,000"
"FSL","Freescale Semiconductor Holdings I, Ltd.","Austin","TX","$72,498","$41,309  $300,000"
"FSLR","First Solar, Inc.","Tempe","AZ","$84,071","$42,450  $135,000"
"FSP","Franklin Street Properties Corp.","Wakefield","MA","",""
"FSRV","FirstService Corp.","Toronto","ON","",""
"FSS","Federal Signal Corp.","Oak Brook","IL","$80,287","$32,407  $116,000"
"FST","Forest Oil Corp.","Denver","CO","$105,280","$52,500  $162,300"
"FSTR","LB Foster Co.","Pittsburgh","PA","",""
"FTE","France Telecom","Texarkana","TX","",""
"FTEK","Fuel-Tech, Inc.","Warrenville","IL","$78,446","$63,174  $88,000"
"FTI","FMC Technologies, Inc.","Houston","TX","$76,208","$39,270  $120,000"
"FTK","Flotek Industries Inc.","Houston","TX","",""
"FTNT","Fortinet Inc.","Sunnyvale","CA","$85,386","$42,000  $242,000"
"FTR","Frontier Communications Corporation","Stamford","CT","$78,098","$61,090  $92,500"
"FTWR","FiberTower Corporation","San Francisco","CA","$121,383","$68,000  $178,000"
"FUEL","SMF Energy Corporation","Fort Lauderdale","FL","",""
"FUL","HB Fuller Co.","St Paul","MN","",""
"FUN","Cedar Fair, L.P.","Sandusky","OH","",""
"FUR","Winthrop Realty Trust","Boston","MA","",""
"FURX","Furiex Pharmaceuticals, Inc.","Morrisville","NC","",""
"FONR","Fonar Corp.","Melville","NY","$67,250","$60,000  $72,000"
"FOR","Forestar Group Inc.","Austin","TX","",""
"FORD","Forward Industries Inc.","Santa Monica","CA","",""
"FORM","FormFactor Inc.","Livermore","CA","$93,111","$58,510  $170,350"
"FORR","Forrester Research Inc.","Cambridge","MA","$76,657","$46,000  $114,000"
"FORTY","Formula Systems (1985) Ltd.","","","",""
"FOSL","Fossil, Inc.","Richardson","TX","$57,238","$28,000  $100,000"
"FPO","First Potomac Realty Trust","Bethesda","MD","",""
"FPP","Fieldpoint Petroleum Corp.","Cedar Park","TX","",""
"FR","First Industrial Realty Trust Inc.","Chicago","IL","",""
"FRAN","Francesca's Holdings Corporation","Houston","TX","",""
"FRD","Friedman Industries Inc.","Houston","TX","",""
"FRED","Fred's, Inc.","Memphis","TN","$48,488","$32,400  $67,000"
"FRM","Furmanite Corporation","Richardson","TX","",""
"FRS","Frisch's Restaurants Inc.","Cincinnati","OH","",""
"FRT","Federal Realty Investment Trust","Rockville","MD","",""
"FSCI","Fisher Communications Inc.","Seattle","WA","$83,500","$80,000  $87,000"
"FSI","Flexible Solutions International Inc.","Victoria","BC","",""
"FSII","FSI International Inc.","Chaska","MN","$70,534","$68,600  $72,467"
"FLEX","Flextronics International Ltd.","","","$90,704","$39,624  $900,000"
"FLIR","FLIR Systems, Inc.","Wilsonville","OR","$100,065","$87,000  $125,000"
"FLL","Full House Resorts Inc.","Las Vegas","NV","",""
"FLML","Flamel Technologies SA","VÃ©nissieux","RhÃ´ne-Alpes","",""
"FLO","Flowers Foods, Inc.","Thomasville","GA","",""
"FLOW","Flow International Corp.","Kent","WA","$77,174","$45,000  $137,000"
"FLR","Fluor Corporation","Irving","TX","$130,621","$98,862  $161,000"
"FLS","Flowserve Corp.","Irving","TX","$78,916","$35,381  $185,275"
"FLT","FleetCor Technologies, Inc.","Norcross","GA","$68,646","$45,000  $90,000"
"FLWS","1-800-Flowers.com Inc.","Carle Place","NY","$104,920","$41,018  $275,000"
"FLXS","Flexsteel Industries Inc.","Dubuque","IA","",""
"FMC","FMC Corp.","Philadelphia","PA","$90,840","$46,500  $675,000"
"FMD","First Marblehead Corp.","Boston","MA","$85,370","$32,691  $700,000"
"FMS","Fresenius Medical Care AG & Co. KGAA","Bad Homburg","Hessen","",""
"FNGN","Financial Engines, Inc.","Palo Alto","CA","$90,517","$52,000  $120,000"
"FNSR","Finisar Corp.","Sunnyvale","CA","$109,858","$54,000  $1,236,000"
"FNV","Franco-Nevada Corporation","Toronto","ON","",""
"FOE","Ferro Corp.","Mayfield Heights","OH","$72,649","$67,000  $79,688"
"FOLD","Amicus Therapeutics, Inc.","Cranbury","NJ","",""
"FEIM","Frequency Electronics Inc.","","","$69,433","$55,765  $97,000"
"FELE","Franklin Electric Co. Inc.","Bluffton","IN","$51,643","$24,000  $65,000"
"FF","FutureFuel Corp.","St Louis","MO","",""
"FFEX","Frozen Food Express Industries Inc.","Dallas","TX","",""
"FFI","Fortune Industries, Inc.","Indianapolis","IN","$43,500","$37,000  $50,000"
"FFIV","F5 Networks, Inc.","Seattle","WA","$94,684","$53,500  $132,604"
"FFN","FriendFinder Networks Inc.","Boca Raton","FL","",""
"FGP","Ferrellgas Partners LP","Overland Park","KS","",""
"FHCO","The Female Health Company","Chicago","IL","",""
"FICO","Fair Isaac Corp.","Minneapolis","MN","$72,565","$60,902  $88,296"
"FII","Federated Investors, Inc.","Pittsburgh","PA","",""
"FINL","Finish Line Inc.","Indianapolis","IN","",""
"FIO","Fusion-io, Inc.","Salt Lake City","UT","$141,250","$120,000  $180,000"
"FIRE","Sourcefire, Inc.","Columbia","MD","$78,932","$48,000  $110,000"
"FIS","Fidelity National Information Services, Inc.","Jacksonville","FL","$123,620","$78,478  $150,000"
"FISV","Fiserv, Inc.","Brookfield","WI","$77,746","$39,165  $135,000"
"FIX","Comfort Systems USA Inc.","Houston","TX","",""
"FIZZ","National Beverage Corp.","Fort Lauderdale","FL","",""
"FLDM","Fluidigm Corporation","South San Francisco","CA","$90,339","$62,858  $180,893"
"FARO","FARO Technologies Inc.","Lake Mary","FL","",""
"FAST","Fastenal Company","Winona","MN","$44,861","$31,096  $63,000"
"FBHS","Fortune Brands Home & Security, Inc.","Deerfield","IL","",""
"FBN","Furniture Brands International Inc.","St Louis","MO","",""
"FC","Franklin Covey Co.","Salt Lake City","UT","",""
"FCEL","FuelCell Energy Inc.","Danbury","CT","$71,211","$49,000  $100,734"
"FCFC","FirstCity Financial Corp.","Waco","TX","$44,764","$34,528  $55,000"
"FCFS","First Cash Financial Services Inc.","Arlington","TX","$63,000","$36,000  $90,000"
"FCH","FelCor Lodging Trust Inc.","Irving","TX","$74,307","$45,000  $103,000"
"FCN","FTI Consulting, Inc.","West Palm Beach","FL","",""
"FCS","Fairchild Semiconductor International Inc.","San Jose","CA","",""
"FCX","Freeport-McMoRan Copper & Gold Inc.","Phoenix","AZ","$85,429","$49,587  $115,000"
"FDML","Federal-Mogul Corp.","Southfield","MI","$113,675","$48,000  $1,500,000"
"FDO","Family Dollar Stores Inc.","Matthews","NC","",""
"FDS","FactSet Research Systems Inc.","Norwalk","CT","$66,282","$35,000  $94,000"
"FDUS","Fidus Investment Corporation","Evanston","IL","",""
"FDX","FedEx Corporation","Memphis","TN","$62,998","$27,360  $150,000"
"FE","FirstEnergy Corp.","Akron","OH","",""
"FEED","AgFeed Industries, Inc.","Hendersonville","TN","",""
"FEIC","FEI Company","Hillsboro","OR","",""
"EXEL","Exelixis, Inc.","South San Francisco","CA","$88,164","$45,000  $300,000"
"EXFO","EXFO Inc","QuÃ©bec","QC","",""
"EXH","Exterran Holdings, Inc.","Houston","TX","$73,594","$44,117  $120,000"
"EXK","Endeavour Silver Corp.","Vancouver","BC","",""
"EXL","Excel Trust, Inc.","San Diego","CA","",""
"EXLP","Exterran Partners, L.P.","Houston","TX","",""
"EXP","Eagle Materials Inc.","Dallas","TX","",""
"EXPD","Expeditors International of Washington Inc.","Seattle","WA","$59,405","$31,000  $83,000"
"EXPE","Expedia Inc.","Bellevue","WA","$81,055","$37,155  $175,000"
"EXPO","Exponent Inc.","Menlo Park","CA","$88,887","$45,000  $145,000"
"EXPR","Express Inc.","Columbus","OH","$76,295","$30,000  $216,000"
"EXR","Extra Space Storage Inc.","Salt Lake City","UT","$120,000","$100,000  $150,000"
"EXTR","Extreme Networks Inc.","Santa Clara","CA","$100,787","$52,846  $250,000"
"EZCH","EZchip Semiconductor Ltd.","","","",""
"EZPW","EZCORP, Inc.","Austin","TX","",""
"F","Ford Motor Co.","Dearborn","MI","$77,183","$39,720  $832,500"
"FACE","Physicians Formula Holdings Inc.","Azusa","CA","",""
"FALC","Falconstor Software Inc.","Melville","NY","$67,207","$40,000  $130,000"
"FARM","Farmer Brothers Co.","Torrance","CA","",""
"ETAK","Elephant Talk Communications Corp.","Lutz","FL","",""
"ETE","Energy Transfer Equity, L.P.","Dallas","TX","",""
"ETH","Ethan Allen Interiors Inc.","","CT","",""
"ETN","Eaton Corporation","Cleveland","OH","$75,924","$35,000  $250,000"
"ETP","Energy Transfer Partners LP","Dallas","TX","",""
"ETR","Entergy Corporation","New Orleans","LA","$79,472","$45,000  $390,000"
"ETRM","EnteroMedics, Inc.","St Paul","MN","",""
"EV","Eaton Vance Corp.","Boston","MA","$60,958","$34,000  $98,000"
"EVC","Entravision Communications Corp.","Santa Monica","CA","",""
"EVEP","EV Energy Partners LP","Houston","TX","",""
"EVK","Ever-Glory International Group, Inc.","West Covina","CA","$56,438","$24,000  $250,000"
"EVOL","Evolving Systems Inc.","Englewood","CO","",""
"EW","Edwards Lifesciences Corp.","Irvine","CA","$92,244","$58,000  $264,600"
"EXAC","Exactech Inc.","Gainesville","FL","$71,818","$39,270  $196,000"
"EXAM","ExamWorks Group, Inc.","Atlanta","GA","",""
"EXAR","Exar Corp.","Fremont","CA","$81,743","$60,000  $105,000"
"EXAS","Exact Sciences Corporation","Madison","WI","",""
"EXBD","Corporate Executive Board Co.","Arlington","VA","",""
"EXC","Exelon Corporation","Chicago","IL","$79,494","$48,000  $190,000"
"EXE","Crexendo, Inc.","Tempe","AZ","",""
"ERII","Energy Recovery, Inc.","San Leandro","CA","$97,493","$54,829  $200,000"
"EROC","Eagle Rock Energy Partners, L.P.","Houston","TX","",""
"ERT","eResearchTechnology, Inc.","Philadelphia","PA","",""
"ES","EnergySolutions, Inc","Salt Lake City","UT","$72,530","$40,500  $88,590"
"ESA","Energy Services of America Corporation","Huntington","WV","",""
"ESC","Emeritus Corp.","Seattle","WA","",""
"ESCA","Escalade Inc.","Evansville","IN","",""
"ESE","ESCO Technologies Inc.","St Louis","MO","",""
"ESI","ITT Educational Services Inc.","Carmel","IN","$61,557","$45,000  $105,000"
"ESIC","EasyLink Services International Corporation","Norcross","GA","",""
"ESIO","Electro Scientific Industries Inc.","Portland","OR","$80,086","$63,710  $101,353"
"ESL","Esterline Technologies Corp.","Bellevue","WA","",""
"ESMC","Escalon Medical Corp.","","PA","",""
"ESP","Espey Manufacturing & Electronics Corp.","Saratoga Springs","NY","",""
"ESS","Essex Property Trust Inc.","Palo Alto","CA","$65,417","$25,000  $90,000"
"ESSX","Essex Rental Corp.","Buffalo Grove","IL","",""
"ESTE","Earthstone Energy, Inc.","Denver","CO","",""
"ESV","Ensco plc","","","$73,715","$36,960  $120,000"
"ESYS","Elecsys Corporation","Olathe","KS","",""
"ENZN","Enzon Pharmaceuticals Inc.","Piscataway Township","NJ","",""
"EOG","EOG Resources, Inc.","Houston","TX","$74,967","$45,500  $97,000"
"EONC","eOn Communications Corp.","Corinth","MS","",""
"EPAY","Bottomline Technologies Inc.","Portsmouth","NH","$74,015","$57,500  $110,000"
"EPD","Enterprise Products Partners LP","Houston","TX","",""
"EPIQ","EPIQ Systems, Inc.","Kansas City","KS","",""
"EPL","Energy Partners Ltd.","New Orleans","LA","$122,075","$33,301  $250,000"
"EPM","Evolution Petroleum Corp.","Houston","TX","",""
"EPOC","Epocrates, Inc.","San Mateo","CA","$90,823","$50,000  $120,000"
"EPR","Entertainment Properties Trust","Kansas City","MO","",""
"EQIX","Equinix, Inc.","Redwood City","CA","$107,896","$48,110  $210,000"
"EQR","Equity Residential","Chicago","IL","",""
"EQS","Equus Total Return, Inc.","Houston","TX","",""
"EQT","EQT Corporation","Pittsburgh","PA","$81,673","$62,400  $91,350"
"EQU","Equal Energy Ltd.","Calgary","AB","",""
"EQY","Equity One Inc.","Miami","FL","$70,823","$34,900  $200,000"
"ERF","Enerplus Corporation","Calgary","AB","",""
"ERIC","LM Ericsson Telephone Co.","","","",""
"ERIE","Erie Indemnity Co.","Erie","PA","$64,764","$44,700  $85,000"
"EMKR","EMCORE Corporation","Albuquerque","NM","$83,160","$50,000  $154,357"
"EML","Eastern Co.","Naugatuck","CT","$121,533","$65,104  $225,000"
"EMMS","Emmis Communications Corp.","Indianapolis","IN","",""
"EMMSP","Emmis Communications Corp.","Indianapolis","IN","",""
"EMN","Eastman Chemical Co.","Kingsport","TN","$81,591","$44,970  $125,000"
"EMR","Emerson Electric Co.","St Louis","MO","",""
"ENA","Enova Systems Inc.","Torrance","CA","$70,178","$52,640  $97,650"
"ENB","Enbridge Inc.","Calgary","AB","",""
"END","Endeavour International Corporation","Houston","TX","",""
"ENDP","Endo Pharmaceuticals Holdings Inc.","Chadds Ford","PA","$135,130","$61,000  $1,167,000"
"ENER","Energy Conversion Devices, Inc.","Auburn Hills","MI","$85,543","$47,445  $230,000"
"ENG","ENGlobal Corp.","Houston","TX","$81,100","$45,000  $144,456"
"ENMD","EntreMed Inc.","Rockville","MD","$53,946","$41,810  $72,000"
"ENOC","EnerNOC, Inc.","Boston","MA","$71,483","$36,000  $100,000"
"ENR","Energizer Holdings Inc.","St Louis","MO","",""
"ENS","EnerSys","Reading","PA","$50,734","$43,184  $63,648"
"ENSG","The Ensign Group, Inc.","Mission Viejo","CA","",""
"ENTG","Entegris, Inc.","Billerica","MA","$80,660","$65,000  $90,000"
"ENV","Envestnet, Inc.","Chicago","IL","$82,573","$50,000  $109,193"
"EGT","Entertainment Gaming Asia Inc.","","","",""
"EGY","Vaalco Energy Inc.","Houston","TX","",""
"EHTH","eHealth, Inc.","Mountain View","CA","",""
"EIX","Edison International","Rosemead","CA","",""
"EK","Eastman Kodak Co.","Rochester","NY","$84,668","$48,686  $281,000"
"ELC","Eastern Light Capital, Incorporated","San Francisco","CA","",""
"ELGX","Endologix Inc.","Irvine","CA","",""
"ELLO","Ellomay Capital Ltd.","","","",""
"ELMD","Electromed, Inc.","New Prague","MN","",""
"ELN","Elan Corporation, plc","","","$89,735","$22,000  $431,350"
"ELON","Echelon Corporation","San Jose","CA","$100,195","$50,000  $200,000"
"ELOS","Syneron Medical Ltd.","","MD","",""
"ELRC","Electro Rent Corp.","","CA","",""
"ELS","Equity LifeStyle Properties, Inc.","Chicago","IL","",""
"ELTK","Eltek Ltd.","Baroda","MI","",""
"ELX","Emulex Corporation","Costa Mesa","CA","$100,144","$65,000  $135,500"
"ELY","Callaway Golf Co.","Carlsbad","CA","$109,220","$55,674  $275,000"
"EMAN","eMagin Corp.","Bellevue","WA","",""
"EMC","EMC Corporation","Hopkinton","MA","$82,007","$21,112  $299,999"
"EME","EMCOR Group Inc.","Norwalk","CT","$54,500","$54,000  $55,000"
"EDMC","Education Management Corporation","Pittsburgh","PA","$67,833","$40,000  $95,000"
"EDR","Education Realty Trust Inc.","Memphis","TN","",""
"EDS","Exceed Company Ltd.","","","",""
"EDUC","Educational Development Corp.","Tulsa","OK","",""
"EE","El Paso Electric Co.","El Paso","TX","$54,028","$32,510  $72,000"
"EEFT","Euronet Worldwide Inc.","Leawood","KS","$57,387","$45,000  $84,000"
"EEI","Ecology & Environment, Inc.","Lancaster","NY","$86,902","$35,875  $560,000"
"EEP","Enbridge Energy Partners LP","Houston","TX","",""
"EEQ","Enbridge Energy Management LLC","Houston","TX","",""
"EF","The Edelman Financial Group, Inc.","Houston","TX","",""
"EFC","Ellington Financial LLC","","CT","",""
"EFII","Electronics for Imaging, Inc.","Foster City","CA","$86,262","$39,000  $165,000"
"EFX","Equifax Inc.","Atlanta","GA","$79,505","$40,850  $810,000"
"EGAN","eGain Communications Corp.","Mountain View","CA","$87,111","$55,000  $115,000"
"EGAS","Gas Natural Inc.","Great Falls","Mt","",""
"EGHT","8x8 Inc.","Sunnyvale","CA","$85,149","$75,000  $90,896"
"EGN","Energen Corp.","Birmingham","AL","$95,000","$90,000  $100,000"
"EGO","Eldorado Gold Corp.","Vancouver","BC","",""
"EGOV","NIC Inc.","Olathe","KS","",""
"EGP","EastGroup Properties Inc.","Jackson","MS","",""
"EA","Electronic Arts Inc.","Redwood City","CA","$85,591","$33,051  $245,000"
"EAT","Brinker International Inc.","Dallas","TX","$108,261","$44,782  $180,000"
"EBAY","eBay Inc.","San Jose","CA","$101,681","$51,187  $246,982"
"EBF","Ennis Inc.","Midlothian","TX","$55,590","$30,000  $83,172"
"EBIX","Ebix Inc.","Atlanta","GA","$78,898","$49,442  $125,000"
"EBR","Centrais Electricas Brasileiras S.A.","","","",""
"EBS","Emergent BioSolutions, Inc.","Rockville","MD","$77,800","$58,000  $100,000"
"ECA","Encana Corporation","Calgary","AB","",""
"ECHO","Echo Global Logistics, Inc.","Chicago","IL","$68,000","$46,000  $90,000"
"ECL","Ecolab Inc.","St Paul","MN","",""
"ECOL","US Ecology, Inc.","Boise","ID","$69,385","$66,000  $74,000"
"ECPG","Encore Capital Group, Inc.","San Diego","CA","",""
"ECTY","ECOtality, Inc.","San Francisco","CA","",""
"ECYT","Endocyte, Inc.","West Lafayette","IN","$66,639","$43,160  $77,194"
"EDAC","Edac Technologies Corp.","Farmington","CT","",""
"EDAP","EDAP TMS SA","Vaulx-en-Velin","RhÃ´ne-Alpes","",""
"EDE","Empire District Electric Co.","Joplin","MO","",""
"EDGR","EDGAR Online Inc.","Rockville","MD","$57,497","$38,000  $76,375"
"EDGW","Edgewater Technology Inc.","Wakefield","MA","",""
"DVA","DaVita, Inc.","Denver","CO","",""
"DVAX","Dynavax Technologies Corporation","Berkeley","CA","$85,279","$49,000  $120,000"
"DVD","Dover Motorsports Inc.","Dover","DE","",""
"DVN","Devon Energy Corporation","Oklahoma City","OK","$75,460","$45,000  $105,900"
"DVOX","Dynavox Inc.","Pittsburgh","PA","$55,527","$22,838  $85,000"
"DVR","Cal Dive International Inc","Houston","TX","$107,375","$85,000  $150,000"
"DW","Drew Industries Inc.","White Plains","NY","",""
"DWA","DreamWorks Animation SKG Inc.","Glendale","CA","",""
"DWCH","Datawatch Corp.","","MA","$102,814","$78,000  $168,000"
"DWSN","Dawson Geophysical Co.","Midland","TX","",""
"DX","Dynex Capital Inc.","Glen Allen","VA","",""
"DXCM","DexCom, Inc.","San Diego","CA","$67,622","$45,000  $97,200"
"DXPE","DXP Enterprises, Inc.","Houston","TX","$64,234","$48,000  $76,750"
"DXYN","The Dixie Group, Inc.","Chattanooga","TN","",""
"DY","Dycom Industries Inc.","Palm Beach Gardens","FL","$75,548","$55,000  $95,000"
"DYAX","Dyax Corp.","Cambridge","MA","$102,556","$42,000  $220,000"
"DYII","Dynacq Healthcare Inc.","Pasadena","TX","",""
"DYN","Dynegy Inc.","Houston","TX","$95,552","$43,000  $848,000"
"DYNT","Dynatronics Corp.","Salt Lake City","UT","",""
"DYSL","Dynasil Corporation of America","Watertown","MA","",""
"DRJ","Dreams Inc.","Plantation","FL","",""
"DRQ","Dril-Quip, Inc.","Houston","TX","$73,400","$30,846  $150,000"
"DRRX","DURECT Corporation","Cupertino","CA","$86,192","$53,290  $146,000"
"DRYS","DryShips, Inc.","Î ÎµÏÎºÎ·","ÎÏÏÎ¹ÎºÎ®","",""
"DSCI","Derma Sciences Inc.","","NJ","",""
"DSCO","Discovery Laboratories Inc.","","PA","$105,000","$65,000  $195,000"
